Kernel,nu,Parameters,AUC-ROC
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.0}",0.9831578947368421
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.5}",0.9831578947368421
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': -0.5}",0.9796491228070175
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.0}",0.9796491228070175
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.5}",0.9796491228070175
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': -0.5}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.0}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.5}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': -0.5}",0.9817543859649123
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9817543859649123
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.5}",0.9817543859649123
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': -0.5}",0.9794152046783626
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.0}",0.9794152046783626
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.5}",0.9794152046783626
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': -0.5}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.0}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.5}",0.9749707602339182
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': -0.5}",0.9674853801169591
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.0}",0.9674853801169591
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': -0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.5}",0.9674853801169591
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': -1.0, 'mu': -0.5}",0.9857309941520468
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': -1.0, 'mu': 0.0}",0.9857309941520468
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': -1.0, 'mu': 0.5}",0.9857309941520468
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 0.0, 'mu': -0.5}",0.9859649122807017
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 0.0, 'mu': 0.0}",0.9859649122807017
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 0.0, 'mu': 0.5}",0.9859649122807017
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 1.0, 'mu': -0.5}",0.9812865497076023
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 1.0, 'mu': 0.0}",0.9812865497076023
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 1.0, 'mu': 0.5}",0.9812865497076023
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 2.0, 'mu': -0.5}",0.9672514619883041
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 2.0, 'mu': 0.0}",0.9672514619883041
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 0.5, 'lambda': 2.0, 'mu': 0.5}",0.9672514619883041
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': -0.5}",0.9829239766081872
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9829239766081872
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.5}",0.9829239766081872
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.0, 'mu': -0.5}",0.9784795321637427
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.0}",0.9784795321637427
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.5}",0.9784795321637427
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 1.0, 'mu': -0.5}",0.9670175438596491
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.0}",0.9670175438596491
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.5}",0.9670175438596491
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 2.0, 'mu': -0.5}",0.9651461988304094
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.0}",0.9651461988304094
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.5}",0.9651461988304094
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': -0.5}",0.9709941520467836
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9709941520467836
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.5}",0.9709941520467836
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.0, 'mu': -0.5}",0.968187134502924
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.0}",0.968187134502924
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.5}",0.968187134502924
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 1.0, 'mu': -0.5}",0.9653801169590643
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.0}",0.9653801169590643
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.5}",0.9653801169590643
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 2.0, 'mu': -0.5}",0.9646783625730995
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.0}",0.9646783625730995
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.5}",0.9646783625730995
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': -1.0, 'mu': -0.5}",0.9880701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': -1.0, 'mu': 0.0}",0.9880701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': -1.0, 'mu': 0.5}",0.9880701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 0.0, 'mu': -0.5}",0.984561403508772
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 0.0, 'mu': 0.0}",0.984561403508772
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 0.0, 'mu': 0.5}",0.984561403508772
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 1.0, 'mu': -0.5}",0.9777777777777777
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 1.0, 'mu': 0.0}",0.9777777777777777
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 1.0, 'mu': 0.5}",0.9777777777777777
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 2.0, 'mu': -0.5}",0.9649122807017544
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 2.0, 'mu': 0.0}",0.9649122807017544
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 0.5, 'lambda': 2.0, 'mu': 0.5}",0.9649122807017544
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -1.0, 'mu': -0.5}",0.976140350877193
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.976140350877193
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.5}",0.976140350877193
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 0.0, 'mu': -0.5}",0.959766081871345
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.0}",0.959766081871345
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 0.0, 'mu': 0.5}",0.959766081871345
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': -0.5}",0.9583625730994152
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.0}",0.9583625730994152
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 1.0, 'mu': 0.5}",0.9583625730994152
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': -0.5}",0.975906432748538
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.0}",0.975906432748538
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': 2.0, 'mu': 0.5}",0.975906432748538
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': -0.5}",0.960701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.960701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.5}",0.960701754385965
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': -0.5}",0.9826900584795322
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.0}",0.9826900584795322
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 0.0, 'mu': 0.5}",0.9826900584795322
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': -0.5}",0.976374269005848
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.0}",0.976374269005848
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 1.0, 'mu': 0.5}",0.976374269005848
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': -0.5}",0.9483040935672515
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.0}",0.9483040935672515
Full GH Kernel,0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': 2.0, 'mu': 0.5}",0.9483040935672515
GH Kernel (Gaussian),0.05,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9812865497076023
GH Kernel (Gaussian),0.05,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9810526315789474
GH Kernel (Gaussian),0.05,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9789473684210527
GH Kernel (Gaussian),0.05,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9810526315789474
GH Kernel (Gaussian),0.05,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9780116959064328
GH Kernel (Gaussian),0.05,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9803508771929824
GH Kernel (Gaussian),0.1,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9712280701754386
GH Kernel (Gaussian),0.1,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9752046783625731
GH Kernel (Gaussian),0.1,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9728654970760234
GH Kernel (Gaussian),0.1,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9707602339181287
GH Kernel (Gaussian),0.1,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9735672514619883
GH Kernel (Gaussian),0.1,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9658479532163743
GH Kernel (Gaussian),0.2,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9651461988304094
GH Kernel (Gaussian),0.2,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9700584795321637
GH Kernel (Gaussian),0.2,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9670175438596491
GH Kernel (Gaussian),0.2,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.968187134502924
GH Kernel (Gaussian),0.2,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9665497076023392
GH Kernel (Gaussian),0.2,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9688888888888889
GH Kernel (Gaussian),0.3,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9665497076023392
GH Kernel (Gaussian),0.3,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9632748538011696
GH Kernel (Gaussian),0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9730994152046784
GH Kernel (Gaussian),0.3,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9702923976608188
GH Kernel (Gaussian),0.3,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': 0.5, 'mu': 0.0}",0.9787134502923976
GH Kernel (Gaussian),0.3,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': 0.5, 'mu': 0.0}",0.9677192982456141
GH Kernel (NIG),0.05,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9714619883040936
GH Kernel (NIG),0.05,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9157894736842105
GH Kernel (NIG),0.05,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9511111111111112
GH Kernel (NIG),0.05,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.8902923976608187
GH Kernel (NIG),0.05,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.952514619883041
GH Kernel (NIG),0.05,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9461988304093567
GH Kernel (NIG),0.05,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9658479532163743
GH Kernel (NIG),0.05,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.8439766081871345
GH Kernel (NIG),0.05,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9883040935672515
GH Kernel (NIG),0.05,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9831578947368421
GH Kernel (NIG),0.05,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9880701754385965
GH Kernel (NIG),0.05,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.911345029239766
GH Kernel (NIG),0.1,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9562573099415205
GH Kernel (NIG),0.1,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9735672514619883
GH Kernel (NIG),0.1,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9852631578947368
GH Kernel (NIG),0.1,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.943625730994152
GH Kernel (NIG),0.1,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9476023391812866
GH Kernel (NIG),0.1,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9843274853801169
GH Kernel (NIG),0.1,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9543859649122807
GH Kernel (NIG),0.1,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9345029239766082
GH Kernel (NIG),0.1,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9461988304093567
GH Kernel (NIG),0.1,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9887719298245614
GH Kernel (NIG),0.1,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9782456140350877
GH Kernel (NIG),0.1,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.976140350877193
GH Kernel (NIG),0.2,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9726315789473684
GH Kernel (NIG),0.2,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9824561403508772
GH Kernel (NIG),0.2,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9576608187134503
GH Kernel (NIG),0.2,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9632748538011696
GH Kernel (NIG),0.2,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9649122807017544
GH Kernel (NIG),0.2,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9815204678362573
GH Kernel (NIG),0.2,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9775438596491228
GH Kernel (NIG),0.2,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9824561403508772
GH Kernel (NIG),0.2,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9635087719298245
GH Kernel (NIG),0.2,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9534502923976609
GH Kernel (NIG),0.2,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9553216374269006
GH Kernel (NIG),0.2,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9822222222222222
GH Kernel (NIG),0.3,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9698245614035088
GH Kernel (NIG),0.3,"{'alpha': 2.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9833918128654972
GH Kernel (NIG),0.3,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9632748538011696
GH Kernel (NIG),0.3,"{'alpha': 2.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9595321637426901
GH Kernel (NIG),0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9609356725146199
GH Kernel (NIG),0.3,"{'alpha': 2.5, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9784795321637427
GH Kernel (NIG),0.3,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.951345029239766
GH Kernel (NIG),0.3,"{'alpha': 2.5, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9787134502923976
GH Kernel (NIG),0.3,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.968187134502924
GH Kernel (NIG),0.3,"{'alpha': 3.0, 'beta': 0.5, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9677192982456141
GH Kernel (NIG),0.3,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.0, 'lambda': -0.5, 'mu': 0.0}",0.9557894736842105
GH Kernel (NIG),0.3,"{'alpha': 3.0, 'beta': 0.8, 'delta': 1.5, 'lambda': -0.5, 'mu': 0.0}",0.9836257309941521
GH Kernel (Student's t),0.05,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9740350877192983
GH Kernel (Student's t),0.05,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9791812865497076
GH Kernel (Student's t),0.05,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9719298245614035
GH Kernel (Student's t),0.05,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9770760233918129
GH Kernel (Student's t),0.05,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9702923976608188
GH Kernel (Student's t),0.05,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.975906432748538
GH Kernel (Student's t),0.1,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9726315789473684
GH Kernel (Student's t),0.1,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9665497076023392
GH Kernel (Student's t),0.1,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9709941520467836
GH Kernel (Student's t),0.1,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9649122807017544
GH Kernel (Student's t),0.1,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9693567251461989
GH Kernel (Student's t),0.1,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9670175438596491
GH Kernel (Student's t),0.2,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9642105263157895
GH Kernel (Student's t),0.2,"{'alpha': 2.0, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9674853801169591
GH Kernel (Student's t),0.2,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9635087719298245
GH Kernel (Student's t),0.2,"{'alpha': 2.5, 'beta': 0.0, 'delta': 1.5, 'lambda': -1.0, 'mu': 0.0}",0.9670175438596491
GH Kernel (Student's t),0.2,"{'alpha': 3.0, 'beta': 0.0, 'delta': 1.0, 'lambda': -1.0, 'mu': 0.0}",0.9623391812865497
